"rho"	"adj_p_value"	"CompID1"	"CompID2"	"Calc..MW"	"m.z"	"RT..min."	"Reference.Ion"	"ABSrho"
0.127371829135459	1	"1851"	"snack2"	"145.0846"	"146.0924"	"78.74230793"	"4-Guanidinobutanoic acid"	0.127371829135459
-0.127177728773116	1	"7"	"milk1"	"92.04682"	"93.05462"	"58.98270796"	"Glycerol "	0.127177728773116
0.126599340231001	1	"1507"	"ME_week"	"72.02165"	"71.01385"	"64.16907484"	"Methylglyoxal***"	0.126599340231001
0.126556980952586	1	"171"	"drink6"	"131.09411"	"132.10191"	"130.1510916"	"L-Leucine"	0.126556980952586
0.126556980952586	1	"1993"	"drink6"	"131.09411"	"132.10191"	"138.8309129"	"Norleucine"	0.126556980952586
0.12639785489882	1	"1980"	"drink7"	"175.0486"	"174.0408"	"78.37434919"	"N-Acetyl-aspartic acid"	0.12639785489882
-0.126302621576043	1	"480"	"cheese3"	"180.0642"	"181.072"	"316.6273398"	"Theophylline"	0.126302621576043
0.126075529220882	1	"1848"	"Dark_cereals_week"	"188.15196"	"189.15976"	"49.59121766"	"N6,N6,N6-trimethyllysine"	0.126075529220882
-0.125940348960964	1	"1422"	"PO_week"	"114.07878"	"115.08658"	"54.42614514"	"(S)-3?Amino?2?piperidone"	0.125940348960964
0.125895018440467	1	"131"	"snack2"	"202.04481"	"203.05261"	"53.2955761"	"D-(+)-Glucose"	0.125895018440467
0.125874652439898	1	"1466"	"cereal1a"	"261.12071"	"262.12851"	"106.8"	"O-succinyl- L-carnitine "	0.125874652439898
0.125840362347421	1	"1519"	"cereal1b"	"228.07514"	"227.06734"	"146.5454688"	"2-Deoxyuridine"	0.125840362347421
0.125780745630519	1	"1851"	"oil1"	"145.0846"	"146.0924"	"78.74230793"	"4-Guanidinobutanoic acid"	0.125780745630519
0.125665810634274	1	"1425"	"cereal2b"	"118.06352"	"117.05572"	"302.2938153"	"Alpha-hydroxyisovalerate"	0.125665810634274
-0.125648142023911	1	"215"	"spread2"	"102.11518"	"103.12298"	"48.16277023"	"Cadaverine"	0.125648142023911
0.125483157239685	1	"196"	"spread2"	"174.11115"	"175.11895"	"51.31307792"	"L-Arginine"	0.125483157239685
-0.125282940248686	1	"1467"	"snack4"	"188.11557"	"189.12337"	"86.08447513"	"N6-acetyl-L-lysine"	0.125282940248686
0.125227683589196	1	"952"	"spread2"	"231.14653"	"232.15433"	"286.4399113"	"Butyrylcarnitine"	0.125227683589196
0.125206642501091	1	"7"	"spread3"	"92.04682"	"93.05462"	"58.98270796"	"Glycerol "	0.125206642501091
0.124774182643865	1	"1482"	"Dark_cereals_week"	"165.04544"	"166.05324"	"53.48839266"	"DL-Methionine sulfoxide"	0.124774182643865
0.124771887246214	1	"191"	"cereal2b"	"190.09483"	"191.10263"	"57.57533581"	"2,6-Diaminopimelic acid"	0.124771887246214
0.124685207285664	1	"1758"	"yogh1"	"74.08387"	"75.09167"	"43.01099843"	"1,3-Diaminopropane"	0.124685207285664
-0.124673148541213	1	"1848"	"White_cereals_week"	"188.15196"	"189.15976"	"49.59121766"	"N6,N6,N6-trimethyllysine"	0.124673148541213
-0.12451255376847	1	"176"	"poultry2"	"133.03698"	"134.04478"	"53.88297978"	"L-Aspartic acid"	0.12451255376847
-0.12451255376847	1	"194"	"poultry2"	"133.03698"	"134.04478"	"53.88297978"	"D-Aspartic acid"	0.12451255376847
0.124122586186934	1	"1479"	"cereal2b"	"174.1363"	"175.1441"	"50.35325612"	"N6,N6-dimethyllysine"	0.124122586186934
0.124064332364078	1	"1891"	"Dark_cereals_week"	"280.1054"	"281.1132"	"321.6456447"	"Asp-Phe"	0.124064332364078
-0.123993201962799	1	"168"	"spread2"	"75.0315"	"76.0393"	"53.11839489"	"Glycine"	0.123993201962799
0.123966206089742	1	"225"	"cereal1b"	"95.03659"	"96.04439"	"60"	"3-Hydroxypyridine"	0.123966206089742
