"rho"	"adj_p_value"	"CompID1"	"CompID2"	"Calc..MW"	"m.z"	"RT..min."	"Reference.Ion"	"ABSrho"
0.131	0.378	"7"	"spread3"	"92.04682"	"93.05462"	"58.98270796"	"Glycerol "	0.131
0.13	0.387	"1522"	"snack2"	"162.05334"	"161.04554"	"140.1505232"	"3-Hydroxy-3-methylglutarate"	0.13
0.13	0.387	"24"	"drink3b"	"182.05843"	"181.05063"	"375.54452"	"3,4-Dihydroxyhydrocinnamic acid (3,4-Dihydroxyphenylpropionic acid )"	0.13
0.13	0.386	"1407"	"cheese2"	"161.08354"	"162.09134"	"528"	"3-(2-Hydroxyethyl)indole (Tryptophol)"	0.13
0.13	0.387	"1482"	"meat1"	"165.04544"	"166.05324"	"53.48839266"	"DL-Methionine sulfoxide"	0.13
-0.13	0.387	"1758"	"drink3a"	"74.08387"	"75.09167"	"43.01099843"	"1,3-Diaminopropane"	0.13
0.13	0.387	"181"	"cereal2b"	"181.07337"	"182.08117"	"109.337035"	"L-Tyrosine"	0.13
0.13	0.387	"184"	"snack8"	"117.07846"	"118.08626"	"61.77223434"	"5-aminovaleric acid"	0.13
0.13	0.387	"298"	"snack8"	"117.07846"	"118.08626"	"61.77223434"	"Betaine "	0.13
0.13	0.386	"331"	"spread2"	"92.06598"	"93.07378"	"54"	"L-Alanine-d3"	0.13
-0.13	0.387	"474"	"vegetable3"	"180.0642"	"181.072"	"282.6409668"	"Theobromine"	0.13
-0.13	0.387	"480"	"Ve_week"	"180.0642"	"181.072"	"316.6273398"	"Theophylline"	0.13
-0.13	0.386	"53"	"spread2"	"129.07846"	"130.08626"	"80.7970006"	"Pipecolinic acid"	0.13
0.13	0.387	"7"	"Egg_week"	"92.04682"	"93.05462"	"58.98270796"	"Glycerol "	0.13
-0.129	0.387	"1550"	"spread2"	"130.06351"	"129.05571"	"358.0001277"	"3-Methyl-2-oxopentanoic acid (=ketoisoleucine)"	0.129
-0.129	0.398	"507"	"junk1"	"192.0639"	"191.0561"	"56.18887996"	"D(-)Quinic acid"	0.129
0.129	0.395	"80"	"drink3b"	"118.06352"	"117.05572"	"232.9697462"	"beta-Hydroxyisovaleric acid"	0.129
-0.129	0.392	"91"	"PO_week"	"202.12103"	"201.11323"	"540.1626982"	"Sebacic acid "	0.129
0.129	0.398	"172"	"drink6"	"131.09411"	"132.10191"	"118.0668404"	"L-Isoleucine"	0.129
0.129	0.395	"220"	"potato2"	"88.09952"	"89.10732"	"47.40645612"	"Putrescine"	0.129
0.129	0.395	"53"	"snack1"	"129.07846"	"130.08626"	"80.7970006"	"Pipecolinic acid"	0.129
-0.129	0.398	"7"	"MD_week"	"92.04682"	"93.05462"	"58.98270796"	"Glycerol "	0.129
0.129	0.387	"97"	"egg3"	"268.08025"	"269.08805"	"165.4465514"	"Inosine"	0.129
0.128	0.401	"178"	"junk1"	"129.04207"	"130.04987"	"90.74398561"	"L-Pyroglutamic acid"	0.128
0.128	0.399	"1981"	"drink3b"	"173.10467"	"174.11247"	"449.0496459"	"N-Acetyl-leucine"	0.128
0.128	0.409	"1981"	"cereal2b"	"173.10467"	"174.11247"	"449.0496459"	"N-Acetyl-leucine"	0.128
0.128	0.417	"53"	"fruit2"	"129.07846"	"130.08626"	"80.7970006"	"Pipecolinic acid"	0.128
0.128	0.401	"66"	"snack8"	"102.06756"	"103.07536"	"509.8790512"	"(S)-(+)-2-Methylbutyric acid"	0.128
0.127	0.418	"1785"	"snack2"	"162.05335"	"161.04555"	"141.045417"	"2-Hydroxyhexanedioic acid"	0.127
0.127	0.418	"1840"	"snack5"	"162.99445"	"161.98665"	"201.7785663"	"Acesulfame K"	0.127
-0.127	0.418	"1482"	"milk1"	"165.04544"	"166.05324"	"53.48839266"	"DL-Methionine sulfoxide"	0.127
0.127	0.421	"168"	"potato2"	"75.0315"	"76.0393"	"53.11839489"	"Glycine"	0.127
0.127	0.418	"171"	"snack8"	"131.09411"	"132.10191"	"130.1510916"	"L-Leucine"	0.127
0.127	0.418	"1913"	"cereal2b"	"145.10976"	"146.11756"	"57.24712539"	"Deoxycarnitine"	0.127
0.127	0.418	"1993"	"snack8"	"131.09411"	"132.10191"	"138.8309129"	"Norleucine"	0.127
0.127	0.418	"205"	"potato2"	"146.06862"	"147.07642"	"53.44554178"	"L-Glutamine  "	0.127
0.127	0.418	"2067"	"drink5"	"210.1363"	"211.1441"	"472.0203897"	"L,L-Cyclo(leucylprolyl) (= Cyclo(-Leu-Pro)"	0.127
0.127	0.418	"210"	"snack5"	"131.05772"	"132.06552"	"54.21776847"	"trans-4-Hydroxy-L-proline"	0.127
-0.127	0.421	"243"	"potato1"	"112.02675"	"113.03455"	"83.01499695"	"Uracil"	0.127
-0.127	0.417	"480"	"vegetable3"	"180.0642"	"181.072"	"316.6273398"	"Theophylline"	0.127
0.127	0.418	"53"	"snack8"	"129.07846"	"130.08626"	"80.7970006"	"Pipecolinic acid"	0.127
0.126	0.433	"1980"	"drink8"	"175.0486"	"174.0408"	"78.37434919"	"N-Acetyl-aspartic acid"	0.126
-0.126	0.427	"89"	"cheese1"	"188.10538"	"187.09758"	"524.5752462"	"Azelaic acid"	0.126
0.126	0.425	"92"	"cereal2b"	"230.15233"	"229.14453"	"564.955387"	"Dodecanedioic acid "	0.126
0.126	0.43	"1524"	"drink5"	"188.11557"	"189.12337"	"199.9391229"	"Leucylglycine"	0.126
0.126	0.441	"1848"	"Dark_cereals_week"	"188.15196"	"189.15976"	"49.59121766"	"N6,N6,N6-trimethyllysine"	0.126
0.126	0.436	"215"	"Pot_week"	"102.11518"	"103.12298"	"48.16277023"	"Cadaverine"	0.126
0.125	0.445	"1421"	"snack1"	"106.02713"	"105.01933"	"56.77992612"	"L-Glyceric acid"	0.125
0.125	0.449	"1516"	"cereal1b"	"179.05876"	"178.05096"	"389.1195175"	"Hippuric acid"	0.125
0.125	0.449	"1519"	"Dark_cereals_week"	"228.07514"	"227.06734"	"146.5454688"	"2-Deoxyuridine"	0.125
-0.125	0.449	"1840"	"milk1"	"162.99445"	"161.98665"	"201.7785663"	"Acesulfame K"	0.125
0.125	0.449	"1407"	"snack2"	"161.08354"	"162.09134"	"528"	"3-(2-Hydroxyethyl)indole (Tryptophol)"	0.125
0.125	0.449	"1569"	"snack5"	"294.12104"	"295.12884"	"356.0709873"	"Gamma-glutamylphenylalanine"	0.125
0.125	0.449	"173"	"potato2"	"115.06281"	"116.07061"	"56.80992017"	"L-Proline "	0.125
0.125	0.449	"198"	"Snack_week"	"155.06895"	"156.07675"	"51.28610997"	"L-Histidine"	0.125
0.125	0.446	"219"	"drink3b"	"145.15737"	"146.16517"	"45.65021894"	"Spermidine"	0.125
0.125	0.441	"293"	"cheese2"	"204.08935"	"205.09715"	"312.7110981"	"L-Tryptophan"	0.125
0.125	0.446	"307"	"drink3b"	"145.15736"	"146.16516"	"45.65021894"	"Acetylcholine"	0.125
-0.125	0.449	"475"	"cheese3"	"194.07985"	"195.08765"	"379.1290605"	"Caffëine"	0.125
0.124	0.449	"1519"	"cereal2b"	"228.07514"	"227.06734"	"146.5454688"	"2-Deoxyuridine"	0.124
-0.124	0.455	"100"	"spread2"	"140.05805"	"141.06585"	"73.49432451"	"Imidazolepropionic acid"	0.124
0.124	0.452	"105"	"snack2"	"86.03626"	"87.04406"	"140.113029"	"gamma-Butyrolactone"	0.124
0.124	0.455	"1422"	"Dark_cereals_week"	"114.07878"	"115.08658"	"54.42614514"	"(S)-3?Amino?2?piperidone"	0.124
-0.124	0.452	"1524"	"spread2"	"188.11557"	"189.12337"	"199.9391229"	"Leucylglycine"	0.124
0.124	0.449	"1536"	"Dark_cereals_week"	"202.14245"	"203.15025"	"57.5586678"	"N,N,dimethylarginine"	0.124
0.124	0.455	"1758"	"yogh1"	"74.08387"	"75.09167"	"43.01099843"	"1,3-Diaminopropane"	0.124
0.124	0.449	"177"	"drink3b"	"149.05053"	"150.05833"	"84.20998331"	"L-Methionine"	0.124
0.124	0.449	"196"	"spread2"	"174.11115"	"175.11895"	"51.31307792"	"L-Arginine"	0.124
0.124	0.452	"201"	"drink3b"	"175.06281"	"176.07061"	"530.0869013"	"3-indole-acetic acid"	0.124
0.124	0.451	"212"	"drink3b"	"99.06789"	"100.07569"	"227.8202584"	"2-Piperidione"	0.124
0.124	0.451	"306"	"meat1"	"169.0846"	"170.0924"	"44.10147664"	"1-Methyl-L-histidine"	0.124
-0.124	0.451	"97"	"spread2"	"268.08025"	"269.08805"	"165.4465514"	"Inosine"	0.124
-0.123	0.455	"129"	"fish1"	"180.06391"	"179.05611"	"52.28120432"	"D(+)-Galactose"	0.123
-0.123	0.459	"1519"	"spread2"	"228.07514"	"227.06734"	"146.5454688"	"2-Deoxyuridine"	0.123
0.123	0.455	"1840"	"poultry1"	"162.99445"	"161.98665"	"201.7785663"	"Acesulfame K"	0.123
0.123	0.459	"1973"	"snack2"	"118.02713"	"117.01933"	"137.2511788"	"Methylmalonic acid"	0.123
0.123	0.458	"30"	"snack7"	"152.04787"	"151.04007"	"364.7968423"	"4-Hydroxyphenylacetic acid"	0.123
0.123	0.459	"85"	"snack2"	"118.02713"	"117.01933"	"114.4812479"	"Succinic acid"	0.123
-0.123	0.459	"91"	"Egg_week"	"202.12103"	"201.11323"	"540.1626982"	"Sebacic acid "	0.123
0.123	0.459	"100"	"cereal2b"	"140.05805"	"141.06585"	"73.49432451"	"Imidazolepropionic acid"	0.123
0.123	0.455	"1422"	"cereal2b"	"114.07878"	"115.08658"	"54.42614514"	"(S)-3?Amino?2?piperidone"	0.123
0.123	0.455	"1477"	"Dark_cereals_week"	"246.0999"	"247.1077"	"506.7892784"	"N-acetyl-DL-tryptophan"	0.123
0.123	0.455	"1535"	"Dark_cereals_week"	"175.09517"	"176.10297"	"53.45834448"	"L-Citrulline"	0.123
0.123	0.459	"191"	"snack1"	"190.09483"	"191.10263"	"57.57533581"	"2,6-Diaminopimelic acid"	0.123
0.123	0.455	"198"	"meat1"	"155.06895"	"156.07675"	"51.28610997"	"L-Histidine"	0.123
0.123	0.459	"215"	"fruit2"	"102.11518"	"103.12298"	"48.16277023"	"Cadaverine"	0.123
0.123	0.455	"291"	"oil1"	"360.19315"	"361.20095"	"547.1604398"	"Cortisone"	0.123
0.123	0.455	"325"	"drink3b"	"111.07912"	"112.08692"	"49.64885451"	"Histamine"	0.123
-0.123	0.459	"475"	"cereal3"	"194.07985"	"195.08765"	"379.1290605"	"Caffëine"	0.123
0.123	0.455	"576"	"spread2"	"135.05397"	"136.06177"	"78"	"Adenine"	0.123
0.122	0.464	"129"	"snack2"	"180.06391"	"179.05611"	"52.28120432"	"D(+)-Galactose"	0.122
0.122	0.464	"1980"	"drink7"	"175.0486"	"174.0408"	"78.37434919"	"N-Acetyl-aspartic acid"	0.122
0.122	0.463	"1980"	"cereal2a"	"175.0486"	"174.0408"	"78.37434919"	"N-Acetyl-aspartic acid"	0.122
-0.122	0.464	"89"	"Egg_week"	"188.10538"	"187.09758"	"524.5752462"	"Azelaic acid"	0.122
0.122	0.464	"1562"	"fish2"	"131.05772"	"132.06552"	"96.32817645"	"N-acetyl-beta-alanine"	0.122
0.122	0.461	"1569"	"Snack_week"	"294.12104"	"295.12884"	"356.0709873"	"Gamma-glutamylphenylalanine"	0.122
0.122	0.464	"172"	"snack8"	"131.09411"	"132.10191"	"118.0668404"	"L-Isoleucine"	0.122
0.122	0.464	"179"	"snack1"	"147.05263"	"148.06043"	"53.38274304"	"L-Glutamic acid"	0.122
0.122	0.464	"1851"	"oil1"	"145.0846"	"146.0924"	"78.74230793"	"4-Guanidinobutanoic acid"	0.122
0.122	0.463	"1967"	"snack7"	"179.07885"	"180.08665"	"54.3910525"	"Mannosamine"	0.122
0.122	0.464	"198"	"junk2"	"155.06895"	"156.07675"	"51.28610997"	"L-Histidine"	0.122
0.122	0.467	"2009"	"Dark_cereals_week"	"151.0628"	"152.0706"	"96.26043257"	"Phenylglycine"	0.122
0.122	0.463	"2043"	"drink5"	"137.04716"	"138.05496"	"57.71849176"	"Trigonelline"	0.122
-0.122	0.463	"224"	"fruit1"	"137.08354"	"138.09134"	"124.1212964"	"Tyramine"	0.122
-0.121	0.467	"1421"	"MD_week"	"106.02713"	"105.01933"	"56.77992612"	"L-Glyceric acid"	0.121
-0.121	0.467	"2038"	"cereal2a"	"242.0908"	"241.083"	"252.6656206"	"Thymidine"	0.121
-0.121	0.467	"80"	"milk1"	"118.06352"	"117.05572"	"232.9697462"	"beta-Hydroxyisovaleric acid"	0.121
-0.121	0.467	"89"	"spread2"	"188.10538"	"187.09758"	"524.5752462"	"Azelaic acid"	0.121
0.121	0.467	"91"	"snack3"	"202.12103"	"201.11323"	"540.1626982"	"Sebacic acid "	0.121
0.121	0.467	"1345"	"Egg_week"	"75.06789"	"76.07569"	"53.23106094"	"Trimethylamine N-oxide "	0.121
0.121	0.467	"1407"	"Cheese_week"	"161.08354"	"162.09134"	"528"	"3-(2-Hydroxyethyl)indole (Tryptophol)"	0.121
-0.121	0.467	"1466"	"vegetable1"	"261.12071"	"262.12851"	"106.8"	"O-succinyl- L-carnitine "	0.121
0.121	0.467	"1466"	"junk1"	"261.12071"	"262.12851"	"106.8"	"O-succinyl- L-carnitine "	0.121
0.121	0.467	"1467"	"drink3b"	"188.11557"	"189.12337"	"86.08447513"	"N6-acetyl-L-lysine"	0.121
0.121	0.467	"1536"	"yogh1"	"202.14245"	"203.15025"	"57.5586678"	"N,N,dimethylarginine"	0.121
-0.121	0.467	"1561"	"fish3"	"264.11048"	"265.11828"	"392.9336914"	"PhenylAc-Gln-OH"	0.121
-0.121	0.467	"1603"	"fish1"	"179.07884"	"180.08664"	"54.15895794"	"Glucosamine"	0.121
0.121	0.467	"183"	"Dark_cereals_week"	"103.06281"	"104.07061"	"54.5863322"	"gamma-Aminobutyric acid (GABA)"	0.121
0.121	0.467	"198"	"fruit1"	"155.06895"	"156.07675"	"51.28610997"	"L-Histidine"	0.121
-0.121	0.467	"299"	"cereal2b"	"259.17783"	"260.18563"	"472.8848247"	"DL-Hexanoylcarnitine"	0.121
0.121	0.467	"59"	"cereal2b"	"88.05191"	"89.05971"	"359.718625"	"Butyric acid"	0.121
-0.12	0.467	"1505"	"White_cereals_week"	"122.0373"	"121.0295"	"418.6969142"	"4-Hydroxybenzaldehyde"	0.12
0.12	0.467	"1780"	"snack2"	"132.07917"	"131.07137"	"382.0619586"	"2-Ethyl-2-hydroxybutyric acid"	0.12
0.12	0.467	"2038"	"egg3"	"242.0908"	"241.083"	"252.6656206"	"Thymidine"	0.12
0.12	0.467	"22"	"drink3b"	"174.08973"	"173.08193"	"437.6886908"	"Suberic acid "	0.12
0.12	0.467	"41"	"cereal3"	"138.03222"	"137.02442"	"531.4042979"	"Salicylic acid"	0.12
-0.12	0.467	"76"	"milk1"	"134.02204"	"133.01424"	"64.70918125"	"Malic acid"	0.12
-0.12	0.467	"91"	"egg3"	"202.12103"	"201.11323"	"540.1626982"	"Sebacic acid "	0.12
-0.12	0.467	"96"	"cereal2b"	"192.02753"	"191.01973"	"83.54295945"	"Citric Acid "	0.12
0.12	0.467	"101"	"drink1"	"226.10607"	"227.11387"	"51.75702008"	"L-Carnosine"	0.12
0.12	0.467	"1407"	"drink2"	"161.08354"	"162.09134"	"528"	"3-(2-Hydroxyethyl)indole (Tryptophol)"	0.12
-0.12	0.467	"1422"	"spread2"	"114.07878"	"115.08658"	"54.42614514"	"(S)-3?Amino?2?piperidone"	0.12
0.12	0.467	"1477"	"drink3b"	"246.0999"	"247.1077"	"506.7892784"	"N-acetyl-DL-tryptophan"	0.12
-0.12	0.467	"1481"	"cereal2b"	"287.20913"	"288.21693"	"531"	"Octanoyl-L-carnitine C8:0"	0.12
-0.12	0.467	"1482"	"potato1"	"165.04544"	"166.05324"	"53.48839266"	"DL-Methionine sulfoxide"	0.12
0.12	0.467	"1603"	"snack7"	"179.07884"	"180.08664"	"54.15895794"	"Glucosamine"	0.12
0.12	0.468	"1891"	"egg2"	"280.1054"	"281.1132"	"321.6456447"	"Asp-Phe"	0.12
0.12	0.467	"191"	"cereal3"	"190.09483"	"191.10263"	"57.57533581"	"2,6-Diaminopimelic acid"	0.12
0.12	0.468	"196"	"fish2"	"174.11115"	"175.11895"	"51.31307792"	"L-Arginine"	0.12
-0.12	0.467	"1967"	"fish1"	"179.07885"	"180.08665"	"54.3910525"	"Mannosamine"	0.12
0.12	0.467	"205"	"drink1"	"146.06862"	"147.07642"	"53.44554178"	"L-Glutamine  "	0.12
0.12	0.467	"306"	"vegetable2"	"169.0846"	"170.0924"	"44.10147664"	"1-Methyl-L-histidine"	0.12
0.12	0.467	"466"	"drink3b"	"165.06454"	"166.07234"	"88.43841979"	"7-Methylguanine"	0.12
0.12	0.467	"474"	"breakfast1"	"180.0642"	"181.072"	"282.6409668"	"Theobromine"	0.12
0.12	0.467	"480"	"drink5"	"180.0642"	"181.072"	"316.6273398"	"Theophylline"	0.12
0.119	0.475	"1425"	"snack2"	"118.06352"	"117.05572"	"302.2938153"	"Alpha-hydroxyisovalerate"	0.119
0.119	0.481	"1485"	"drink3b"	"207.09007"	"206.08227"	"484.9576906"	"N-acetyl-L-phenylalanine"	0.119
0.119	0.481	"1522"	"snack7"	"162.05334"	"161.04554"	"140.1505232"	"3-Hydroxy-3-methylglutarate"	0.119
0.119	0.476	"1780"	"cereal2b"	"132.07917"	"131.07137"	"382.0619586"	"2-Ethyl-2-hydroxybutyric acid"	0.119
0.119	0.481	"1840"	"drink5"	"162.99445"	"161.98665"	"201.7785663"	"Acesulfame K"	0.119
-0.119	0.471	"22"	"milk1"	"174.08973"	"173.08193"	"437.6886908"	"Suberic acid "	0.119
-0.119	0.475	"76"	"MD_week"	"134.02204"	"133.01424"	"64.70918125"	"Malic acid"	0.119
0.119	0.481	"89"	"snack1"	"188.10538"	"187.09758"	"524.5752462"	"Azelaic acid"	0.119
-0.119	0.481	"89"	"cereal1a"	"188.10538"	"187.09758"	"524.5752462"	"Azelaic acid"	0.119
0.119	0.476	"100"	"Fr_week"	"140.05805"	"141.06585"	"73.49432451"	"Imidazolepropionic acid"	0.119
0.119	0.473	"1561"	"poultry1"	"264.11048"	"265.11828"	"392.9336914"	"PhenylAc-Gln-OH"	0.119
0.119	0.473	"191"	"yogh1"	"190.09483"	"191.10263"	"57.57533581"	"2,6-Diaminopimelic acid"	0.119
-0.119	0.472	"225"	"fruit2"	"95.03659"	"96.04439"	"60"	"3-Hydroxypyridine"	0.119
-0.119	0.481	"504"	"potato1"	"152.0329"	"153.0407"	"97.41585781"	"Xanthine"	0.119
0.119	0.481	"504"	"cereal2b"	"152.0329"	"153.0407"	"97.41585781"	"Xanthine"	0.119
0.118	0.49	"1550"	"drink1"	"130.06351"	"129.05571"	"358.0001277"	"3-Methyl-2-oxopentanoic acid (=ketoisoleucine)"	0.118
-0.118	0.489	"1565"	"drink3a"	"244.07006"	"243.06226"	"84.00585945"	"Pseudouridine"	0.118
0.118	0.49	"46"	"fish1"	"122.0373"	"121.0295"	"524.8620253"	"Benzoic acid"	0.118
-0.118	0.49	"537"	"drink3a"	"244.07006"	"243.06226"	"88.88552355"	"Uridine"	0.118
0.118	0.481	"1422"	"fruit2"	"114.07878"	"115.08658"	"54.42614514"	"(S)-3?Amino?2?piperidone"	0.118
0.118	0.487	"1422"	"snack8"	"114.07878"	"115.08658"	"54.42614514"	"(S)-3?Amino?2?piperidone"	0.118
0.118	0.487	"1467"	"cereal2b"	"188.11557"	"189.12337"	"86.08447513"	"N6-acetyl-L-lysine"	0.118
0.118	0.49	"175"	"cheese3"	"119.05772"	"120.06552"	"53.21232844"	"L-Threonine"	0.118
0.118	0.487	"185"	"oil1"	"219.11015"	"220.11795"	"275.8595489"	"D-pantothenic acid "	0.118
0.118	0.49	"1891"	"Dark_cereals_week"	"280.1054"	"281.1132"	"321.6456447"	"Asp-Phe"	0.118
-0.118	0.487	"1967"	"milk1"	"179.07885"	"180.08665"	"54.3910525"	"Mannosamine"	0.118
0.118	0.487	"2009"	"cheese2"	"151.0628"	"152.0706"	"96.26043257"	"Phenylglycine"	0.118
0.118	0.49	"205"	"ME_week"	"146.06862"	"147.07642"	"53.44554178"	"L-Glutamine  "	0.118
-0.118	0.481	"227"	"spread3"	"111.04274"	"112.05054"	"54.91419442"	"Cytosine"	0.118
-0.118	0.489	"480"	"yogh1"	"180.0642"	"181.072"	"316.6273398"	"Theophylline"	0.118
0.117	0.495	"32"	"Fr_week"	"138.03222"	"137.02442"	"400.991664"	"3-Hydroxybenzoic acid "	0.117
-0.117	0.495	"91"	"cheese3"	"202.12103"	"201.11323"	"540.1626982"	"Sebacic acid "	0.117
0.117	0.49	"1543"	"snack1"	"123.0315"	"124.0393"	"83.33524872"	"2-picolinic acid"	0.117
-0.117	0.493	"1576"	"yogh2"	"183.08697"	"182.07917"	"108.2922877"	"L-Tyrosine-d2"	0.117
-0.117	0.49	"1603"	"milk1"	"179.07884"	"180.08664"	"54.15895794"	"Glucosamine"	0.117
0.117	0.495	"1603"	"egg3"	"179.07884"	"180.08664"	"54.15895794"	"Glucosamine"	0.117
0.117	0.495	"1704"	"breakfast1"	"169.07336"	"170.08116"	"87.26370029"	"Pyridoxine"	0.117
0.117	0.49	"171"	"drink5"	"131.09411"	"132.10191"	"130.1510916"	"L-Leucine"	0.117
0.117	0.49	"177"	"Dark_cereals_week"	"149.05053"	"150.05833"	"84.20998331"	"L-Methionine"	0.117
0.117	0.49	"185"	"cereal2b"	"219.11015"	"220.11795"	"275.8595489"	"D-pantothenic acid "	0.117
0.117	0.49	"1891"	"cheese3"	"280.1054"	"281.1132"	"321.6456447"	"Asp-Phe"	0.117
0.117	0.492	"196"	"drink1"	"174.11115"	"175.11895"	"51.31307792"	"L-Arginine"	0.117
0.117	0.49	"1993"	"drink5"	"131.09411"	"132.10191"	"138.8309129"	"Norleucine"	0.117
0.117	0.49	"2009"	"cereal1b"	"151.0628"	"152.0706"	"96.26043257"	"Phenylglycine"	0.117
0.117	0.49	"203"	"snack1"	"123.0315"	"124.0393"	"83.30702439"	"Nicotinic acid"	0.117
0.117	0.495	"215"	"snack3"	"102.11518"	"103.12298"	"48.16277023"	"Cadaverine"	0.117
0.117	0.494	"475"	"drink6"	"194.07985"	"195.08765"	"379.1290605"	"Caffëine"	0.117
0.117	0.492	"57"	"snack8"	"60.02061"	"61.02841"	"90.94765786"	"Acetic acid"	0.117
-0.116	0.5	"1421"	"milk1"	"106.02713"	"105.01933"	"56.77992612"	"L-Glyceric acid"	0.116
0.116	0.5	"1522"	"cereals_week"	"162.05334"	"161.04554"	"140.1505232"	"3-Hydroxy-3-methylglutarate"	0.116
-0.116	0.503	"2025"	"snack4"	"182.99954"	"181.99174"	"310.8259314"	"Saccharin"	0.116
0.116	0.501	"2038"	"cheese3"	"242.0908"	"241.083"	"252.6656206"	"Thymidine"	0.116
-0.116	0.501	"2038"	"White_cereals_week"	"242.0908"	"241.083"	"252.6656206"	"Thymidine"	0.116
0.116	0.501	"32"	"cereal2b"	"138.03222"	"137.02442"	"400.991664"	"3-Hydroxybenzoic acid "	0.116
0.116	0.501	"41"	"egg1"	"138.03222"	"137.02442"	"531.4042979"	"Salicylic acid"	0.116
-0.116	0.501	"93"	"ME_week"	"160.07408"	"159.06628"	"375.4349695"	"3-Methylhexanedioic acid (3-Methyladipic acid)"	0.116
0.116	0.501	"105"	"meat3"	"86.03626"	"87.04406"	"140.113029"	"gamma-Butyrolactone"	0.116
0.116	0.501	"1467"	"snack1"	"188.11557"	"189.12337"	"86.08447513"	"N6-acetyl-L-lysine"	0.116
0.116	0.502	"1548"	"snack8"	"278.16251"	"279.17031"	"446.1943667"	"DL-leucyl-dl-phenylalanine"	0.116
-0.116	0.501	"1582"	"spread2"	"172.13171"	"173.13951"	"92.76629878"	"N-Acetylagmatine"	0.116
0.116	0.5	"168"	"cereal2b"	"75.0315"	"76.0393"	"53.11839489"	"Glycine"	0.116
-0.116	0.503	"176"	"poultry2"	"133.03698"	"134.04478"	"53.88297978"	"L-Aspartic acid"	0.116
0.116	0.503	"177"	"cheese3"	"149.05053"	"150.05833"	"84.20998331"	"L-Methionine"	0.116
0.116	0.503	"189"	"drink1"	"146.105"	"147.1128"	"44.12397023"	"L-Lysine"	0.116
-0.116	0.503	"194"	"poultry2"	"133.03698"	"134.04478"	"53.88297978"	"D-Aspartic acid"	0.116
0.116	0.502	"1967"	"snack1"	"179.07885"	"180.08665"	"54.3910525"	"Mannosamine"	0.116
0.116	0.5	"197"	"drink1"	"132.05297"	"133.06077"	"52.25808754"	"L-Asparagine "	0.116
-0.116	0.501	"215"	"milk1"	"102.11518"	"103.12298"	"48.16277023"	"Cadaverine"	0.116
-0.116	0.503	"97"	"drink1"	"268.08025"	"269.08805"	"165.4465514"	"Inosine"	0.116
-0.115	0.505	"1505"	"spread2"	"122.0373"	"121.0295"	"418.6969142"	"4-Hydroxybenzaldehyde"	0.115
-0.115	0.51	"1505"	"cereals_week"	"122.0373"	"121.0295"	"418.6969142"	"4-Hydroxybenzaldehyde"	0.115
0.115	0.51	"1516"	"Dark_cereals_week"	"179.05876"	"178.05096"	"389.1195175"	"Hippuric acid"	0.115
0.115	0.51	"1519"	"cheese3"	"228.07514"	"227.06734"	"146.5454688"	"2-Deoxyuridine"	0.115
0.115	0.505	"1550"	"meat2"	"130.06351"	"129.05571"	"358.0001277"	"3-Methyl-2-oxopentanoic acid (=ketoisoleucine)"	0.115
0.115	0.51	"188"	"snack8"	"132.0904"	"131.0826"	"52.03746714"	"L-Ornithine"	0.115
-0.115	0.505	"96"	"fruit2"	"192.02753"	"191.01973"	"83.54295945"	"Citric Acid "	0.115
0.115	0.51	"1345"	"drink3b"	"75.06789"	"76.07569"	"53.23106094"	"Trimethylamine N-oxide "	0.115
0.115	0.505	"145"	"fish1"	"100.05191"	"101.05971"	"239.7470255"	"2,3-Pentanedione"	0.115
0.115	0.51	"1524"	"snack8"	"188.11557"	"189.12337"	"199.9391229"	"Leucylglycine"	0.115
0.115	0.505	"1536"	"drink3b"	"202.14245"	"203.15025"	"57.5586678"	"N,N,dimethylarginine"	0.115
-0.115	0.51	"1583"	"cereal2b"	"167.091"	"168.0988"	"236.9569977"	"L-Phenylalanine-d2"	0.115
0.115	0.51	"1603"	"snack1"	"179.07884"	"180.08664"	"54.15895794"	"Glucosamine"	0.115
0.115	0.51	"1826"	"White_cereals_week"	"167.05772"	"168.06552"	"58.1669565"	"4-Hydroxy-phenylglycine"	0.115
0.115	0.51	"183"	"snack1"	"103.06281"	"104.07061"	"54.5863322"	"gamma-Aminobutyric acid (GABA)"	0.115
0.115	0.505	"185"	"drink3b"	"219.11015"	"220.11795"	"275.8595489"	"D-pantothenic acid "	0.115
0.115	0.505	"197"	"Ve_week"	"132.05297"	"133.06077"	"52.25808754"	"L-Asparagine "	0.115
0.115	0.51	"227"	"drink6"	"111.04274"	"112.05054"	"54.91419442"	"Cytosine"	0.115
-0.115	0.51	"331"	"yogh2"	"92.06598"	"93.07378"	"54"	"L-Alanine-d3"	0.115
0.115	0.51	"504"	"Dark_cereals_week"	"152.0329"	"153.0407"	"97.41585781"	"Xanthine"	0.115
0.115	0.506	"9"	"spread3"	"76.05191"	"77.05971"	"72.75266706"	"1,3-Propanediol"	0.115
0.114	0.512	"1425"	"cheese2"	"118.06352"	"117.05572"	"302.2938153"	"Alpha-hydroxyisovalerate"	0.114
0.114	0.51	"1507"	"meat3"	"72.02165"	"71.01385"	"64.16907484"	"Methylglyoxal***"	0.114
-0.114	0.51	"1517"	"potato1"	"180.04278"	"179.03498"	"268.7896257"	"4-Hydroxyphenylpyruvic acid"	0.114
